step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
249,PAYMENT,4773.5,C1989615112,442,0,M764900425,0,0,No,0
131,CASH_OUT,128948.73,C565663663,0,0,C1479567915,302818.58,431767.32,No,0
156,CASH_IN,319435.17,C453361134,243992,563427.17,C759423587,0,0,No,0
9,CASH_IN,135575.74,C1791530045,434,136009.74,C520251006,40445,997.5,No,0
186,CASH_OUT,127992.41,C226905200,209935,81942.59,C610514304,252462.93,380455.35,No,0
404,CASH_OUT,47923.74,C435313047,0,0,C738001727,371901.3,419825.04,No,0
383,CASH_OUT,60676.98,C1881683497,0,0,C535640629,3359918.83,3420595.81,No,0
352,CASH_OUT,207756.22,C1880624188,203749,0,C1520614492,2881589.27,3089345.49,No,0
440,TRANSFER,10000000,C1351320610,15049594.33,5049594.33,C1808132497,0,0,Si,0
378,CASH_IN,172504.76,C450745530,1118200.2,1290704.95,C230164482,1081330.85,908826.09,No,0
138,CASH_IN,317503.81,C1363973407,20363,337866.81,C906401678,5609.3,0,No,0
307,PAYMENT,18082.77,C234075460,32149,14066.23,M143805264,0,0,No,0
355,CASH_OUT,296547.19,C1019620566,10040,0,C1408046316,128703.7,425250.89,No,0
143,CASH_OUT,32076.17,C1018686396,32076.17,0,C184389998,905007.28,937083.46,Si,0
1,PAYMENT,2020.04,C1556061855,9686.26,7666.22,M417875774,0,0,No,0
36,CASH_OUT,199034.06,C497412916,0,0,C1634206907,647839.73,846873.79,No,0
42,PAYMENT,10904.82,C1991920221,300246,289341.18,M1755439851,0,0,No,0
401,PAYMENT,54064.86,C882136988,307074,253009.14,M1349797612,0,0,No,0
717,PAYMENT,244.66,C671168547,9563,9318.34,M2083038455,0,0,No,0
152,CASH_OUT,102945.99,C1847949987,102945.99,0,C1663207814,2276404.45,2379350.44,Si,0
191,CASH_IN,46357.09,C2064241560,14602558.92,14648916.02,C1995121002,428088.29,381731.19,No,0
277,CASH_IN,140313.97,C953379824,10067331.45,10207645.43,C2034922791,292341.26,152027.28,No,0
129,PAYMENT,10402.74,C887868081,60041,49638.26,M339149526,0,0,No,0
38,CASH_OUT,187662.24,C2057699521,0,0,C2027310038,508335.98,695998.22,No,0
235,CASH_OUT,176405.89,C871412063,18852.48,0,C2078771974,648078.08,824483.97,No,0
281,CASH_IN,51982.04,C686550154,29704,81686.04,C1269594897,0,0,No,0
688,CASH_OUT,358659.95,C279996436,49766,0,C766582749,0,358659.95,No,0
155,CASH_OUT,190463.22,C85972325,0,0,C1159952201,225422.53,415885.75,No,0
16,CASH_OUT,237354.36,C1969859895,149566,0,C297438111,0,237354.36,No,0
44,CASH_OUT,164510.41,C239826918,0,0,C283350156,517248.34,681758.75,No,0
135,CASH_IN,15699.7,C1302167626,6455433.98,6471133.68,C959789652,379531.31,363831.61,No,0
310,CASH_IN,142828.05,C325945708,17722680.25,17865508.3,C1321576638,561591.95,418763.9,No,0
395,CASH_IN,282874.74,C585058990,30376,313250.74,C1681914174,6026671.6,5743796.86,No,0
206,PAYMENT,1245.67,C490852961,221179.52,219933.85,M171478894,0,0,No,0
687,CASH_OUT,125360.22,C1679517732,10283,0,C1830689624,0,125360.22,No,0
546,PAYMENT,16100.39,C103859101,526,0,M142744982,0,0,No,0
135,PAYMENT,30581.11,C2017774909,20633,0,M351079183,0,0,No,0
259,PAYMENT,6923.97,C1386088219,58197.54,51273.56,M1839341939,0,0,No,0
179,PAYMENT,10199.33,C1629706117,367,0,M2096719481,0,0,No,0
136,PAYMENT,13837.03,C486201718,0,0,M798990817,0,0,No,0
233,CASH_IN,363208.11,C478258204,1147141.17,1510349.28,C565353645,423556.36,60348.25,No,0
16,CASH_IN,437114.44,C1778543606,10897001.94,11334116.38,C1241261398,3843563.42,4600956.18,No,0
251,PAYMENT,26087.92,C1030599991,1560,0,M352562856,0,0,No,0
19,CASH_IN,33109.93,C1285351789,37871,70980.93,C982392297,84665.92,51555.99,No,0
282,CASH_OUT,381006.67,C639706895,0,0,C587190380,397424.35,778431.02,No,0
160,TRANSFER,1697093.54,C590755759,1697093.54,0,C935560343,0,0,Si,0
164,PAYMENT,10249.4,C1987256605,17600.87,7351.47,M661097237,0,0,No,0
356,PAYMENT,3485.99,C215986196,106448,102962.01,M1273885744,0,0,No,0
162,TRANSFER,241448.67,C1682958728,0,0,C2064918391,1421785.38,1663234.05,No,0
229,PAYMENT,17149.68,C1125441922,39628.94,22479.27,M209246825,0,0,No,0
203,TRANSFER,216868.6,C1094637098,0,0,C1383199814,651379.04,868247.64,No,0
401,CASH_OUT,117287.94,C1274507297,11215,0,C975329321,32259.4,149547.34,No,0
159,PAYMENT,13710.42,C2100539349,506667,492956.58,M1236817181,0,0,No,0
280,CASH_IN,61927.63,C1262667361,7391750.12,7453677.75,C286977404,149299.46,87371.83,No,0
329,PAYMENT,15810.07,C264409666,0,0,M1621727653,0,0,No,0
299,CASH_OUT,53564.07,C1337646518,414603.56,361039.49,C1318229655,15677657.26,15731221.33,No,0
8,CASH_OUT,169186.43,C142660466,0,0,C508000580,1378452.21,1547638.64,No,0
37,TRANSFER,117084.04,C2067204062,0,0,C469078319,167923.03,285007.07,No,0
231,CASH_OUT,184161.49,C1404231438,0,0,C190304317,943398.21,1127559.69,No,0
41,PAYMENT,1460.34,C988991129,10323,8862.66,M205255798,0,0,No,0
402,PAYMENT,12602.2,C102279509,947,0,M761706612,0,0,No,0
283,PAYMENT,3309.23,C745051514,14980.8,11671.57,M1651069916,0,0,No,0
333,CASH_OUT,66630.83,C2069436603,12887,0,C1397324918,154840.06,221470.89,No,0
307,CASH_OUT,324464.47,C344940172,21471,0,C1322382149,289907.2,614371.67,No,0
140,CASH_IN,82216.28,C494002263,51548,133764.28,C2109412580,1159578.28,1077362,No,0
184,CASH_IN,227669.92,C399580279,0,227669.92,C73085925,2406699.04,2179029.13,No,0
38,PAYMENT,33499.69,C1346538449,429691.52,396191.83,M2042794234,0,0,No,0
578,TRANSFER,6274752.67,C1756348910,6274752.67,0,C1746536582,0,0,Si,0
140,CASH_OUT,393608.06,C1531000450,0,0,C1262869512,9555972.94,9949581,No,0
156,TRANSFER,358706.01,C2060496470,0,0,C2142307073,1704626.7,2063332.71,No,0
353,CASH_IN,77443.44,C417672833,3674925.16,3752368.6,C420782849,252947.35,175503.91,No,0
372,CASH_IN,138347.91,C1010043716,7791549.83,7929897.74,C1990223135,791259.5,652911.58,No,0
139,CASH_IN,9145.37,C1294204978,15198,24343.37,C916660230,923383.06,914237.69,No,0
324,CASH_OUT,465707.21,C177765895,16500,0,C1607384605,2962729.4,3428436.61,No,0
692,PAYMENT,12111.62,C1706535586,0,0,M1843211905,0,0,No,0
165,CASH_IN,189769.7,C670473807,40298,230067.7,C417575174,2244591.12,2006857.78,No,0
277,PAYMENT,5146.63,C1811700250,20875.45,15728.81,M314535360,0,0,No,0
399,CASH_OUT,382584.44,C160691775,59508.16,0,C644269639,3267127.63,3649712.07,No,0
401,CASH_OUT,293384.44,C2044852713,214087,0,C1534267480,0,293384.44,No,0
43,PAYMENT,6304.94,C1152740191,0,0,M1949141924,0,0,No,0
185,CASH_OUT,32996.9,C1145532558,0,0,C490407207,480326,513322.9,No,0
179,PAYMENT,1919.33,C402731339,106735,104815.67,M1536868796,0,0,No,0
235,CASH_OUT,55159.69,C781153388,0,0,C1986844195,184950.99,240110.68,No,0
8,PAYMENT,1178.38,C156303601,35885.68,34707.31,M1969857643,0,0,No,0
160,PAYMENT,6758.95,C1852038712,176,0,M1505243297,0,0,No,0
400,TRANSFER,511675.55,C644144322,0,0,C294464802,1720338.73,2232014.28,No,0
17,PAYMENT,6625.8,C78680968,491263.7,484637.9,M2011867819,0,0,No,0
20,CASH_OUT,11870.75,C1731628748,0,0,C1578677575,147754.54,159625.29,No,0
72,TRANSFER,3243092.91,C891068137,3243092.91,0,C177386089,0,0,Si,0
374,TRANSFER,292623.95,C884886273,20258,0,C1393038107,555911.51,848535.46,No,0
401,PAYMENT,18292.11,C1502119124,67279,48986.89,M626838478,0,0,No,0
386,TRANSFER,1500582.08,C1706772520,1500582.08,0,C818905702,0,0,Si,0
139,CASH_OUT,13803.88,C904955896,11383,0,C808844671,1165265.79,1179069.67,No,0
214,CASH_OUT,223626.32,C2121714897,20390.83,0,C1309430817,4222195.32,4445821.64,No,0
710,CASH_OUT,10000000,C211624085,10000000,0,C242007270,25608.72,10025608.72,Si,0
9,CASH_IN,206631.99,C1756269839,404894.38,611526.37,C194988831,1462079.65,917778.67,No,0
208,PAYMENT,6309.88,C1504483312,0,0,M728827832,0,0,No,0
250,CASH_OUT,331351.74,C2119049051,107308,0,C229990863,2370684.49,2702036.24,No,0
374,PAYMENT,3921.69,C2100057089,591765.34,587843.64,M1783970350,0,0,No,0
306,CASH_OUT,93394.33,C1456922666,40006,0,C2072008371,351727.36,445121.69,No,0
19,CASH_OUT,127171.97,C1203288452,0,0,C2122453685,1131454.92,1346178.49,No,0
740,CASH_OUT,748139.48,C959562247,748139.48,0,C1768725891,0,748139.48,Si,0
251,CASH_OUT,575385.62,C385108168,49947,0,C702235101,20008,595393.62,No,0
130,PAYMENT,11529.79,C60609451,0,0,M280981838,0,0,No,0
374,CASH_OUT,78907.63,C1023359222,149,0,C1514896989,150785.63,229693.26,No,0
132,CASH_OUT,120751.48,C1968911161,0,0,C364108141,1166023,1286774.48,No,0
259,CASH_IN,29785.39,C2112575719,1501885.93,1531671.32,C312177000,379126.21,349340.82,No,0
232,CASH_OUT,570135.07,C1042329949,570135.07,0,C1463347457,3047426.94,3617562.01,Si,0
398,PAYMENT,19048.27,C1619903133,22233,3184.73,M765278178,0,0,No,0
305,CASH_OUT,4840.19,C1821280504,0,0,C1587887815,565429.03,570269.22,No,0
168,PAYMENT,1732.6,C1943750794,50483,48750.4,M875476867,0,0,No,0
140,CASH_OUT,228703.46,C697238461,0,0,C2127414157,871643.69,1100347.16,No,0
404,TRANSFER,781904.36,C1497805503,71010,0,C809242181,1527270.76,2309175.12,No,0
11,PAYMENT,181.3,C235502088,366538.15,366356.86,M758637085,0,0,No,0
36,CASH_IN,289219.39,C1556897564,0,289219.39,C1307677746,0,0,No,0
181,CASH_OUT,142656.76,C1023571823,0,0,C1079774463,671806.67,814463.43,No,0
345,PAYMENT,19220.01,C1735051982,254834,235613.99,M1050535811,0,0,No,0
284,CASH_IN,155431.79,C623101195,7420946.84,7576378.63,C1417361734,210918.13,55486.34,No,0
15,CASH_OUT,23216.3,C2046920172,3205,0,C1521235563,0,23216.3,No,0
281,CASH_OUT,127257.87,C1884720341,21319,0,C408009628,1147118.64,1274376.51,No,0
204,TRANSFER,298152,C1849891224,1363,0,C2033958579,0,298152,No,0
350,PAYMENT,9483.05,C1284362489,0,0,M462663201,0,0,No,0
33,CASH_OUT,369601.08,C1793462995,0,0,C1092577223,386892.31,984278.71,No,0
214,CASH_OUT,74487.07,C1569771740,728,0,C134258615,20955.05,95442.13,No,0
298,CASH_OUT,40043.74,C1344634344,40043.74,0,C1675764449,1462828.02,1502871.76,Si,0
15,PAYMENT,26187,C120764778,0,0,M803555837,0,0,No,0
322,PAYMENT,3813.78,C1166321939,429448.83,425635.06,M2019630039,0,0,No,0
354,PAYMENT,41244.61,C1131434925,361435.51,320190.9,M464974072,0,0,No,0
374,PAYMENT,12826.65,C946470522,169,0,M1202025247,0,0,No,0
330,CASH_OUT,98721.93,C781186744,0,0,C927597605,1460083.1,1558805.03,No,0
19,CASH_OUT,115922.29,C1893337080,0,0,C2064302179,1473616.25,1575888.08,No,0
9,CASH_OUT,34271.29,C2063059760,0,0,C576244244,2614566.08,2220487.73,No,0
380,CASH_OUT,31146.17,C1133391974,0,0,C318474633,759878.02,791024.19,No,0
347,CASH_IN,219932.9,C1511452195,3402,223334.9,C408463473,0,0,No,0
253,CASH_OUT,226953.37,C717154751,0,0,C77737777,1337654.44,1564607.81,No,0
137,CASH_IN,254823.58,C1015214753,289508,544331.58,C1087045271,123853.08,0,No,0
19,CASH_IN,36401.36,C362174269,25552717.66,25589119.01,C1357761607,96276,0,No,0
137,TRANSFER,241860.51,C1983494364,0,0,C2053377436,309835.19,551695.7,No,0
210,CASH_OUT,161074.63,C1527523475,0,0,C560050085,1024556.71,1185631.33,No,0
179,TRANSFER,888396.56,C2102126326,0,0,C565239029,3160293.1,4048689.66,No,0
187,PAYMENT,19242.02,C1728710817,98452.24,79210.22,M205758672,0,0,No,0
351,CASH_IN,78284.57,C1758955257,1695456.22,1773740.79,C391490277,207730.15,129445.58,No,0
308,CASH_IN,338067.6,C146486645,8883814.56,9221882.16,C495760269,2723894.94,2385827.35,No,0
259,CASH_IN,78577.94,C882733532,176,78753.94,C18046793,204553.69,125975.75,No,0
44,PAYMENT,395.24,C383589414,248908,248512.76,M1108926494,0,0,No,0
301,PAYMENT,15761.22,C45395542,0,0,M1476542941,0,0,No,0
302,PAYMENT,13733.99,C297154751,13312,0,M953597739,0,0,No,0
18,CASH_IN,133782.43,C59245637,34886,168668.43,C638585400,85323.11,0,No,0
37,PAYMENT,11055.73,C1365746271,0,0,M148523276,0,0,No,0
324,CASH_OUT,86037.61,C2136114331,0,0,C1495611817,201507.52,287545.13,No,0
205,CASH_IN,40247.06,C744371174,414,40661.06,C173326832,28288.06,0,No,0
588,CASH_IN,90046.17,C314199617,74425,164471.17,C298385274,0,0,No,0
10,CASH_IN,368882.77,C460768325,84950,453832.77,C65352921,190990.34,416035.73,No,0
183,CASH_OUT,36055.11,C1932167046,235,0,C1261900933,0,36055.11,No,0
341,TRANSFER,414394.38,C934172571,414394.38,0,C97161291,0,0,Si,0
261,CASH_OUT,113253.7,C193594095,0,0,C786586159,1109356.17,1222609.86,No,0
357,CASH_IN,71810.1,C22177525,8561591.72,8633401.82,C2141120155,425412.37,353602.27,No,0
34,CASH_IN,268998.46,C1972327410,5576,274574.46,C1858005481,262546.78,0,No,0
299,CASH_OUT,240766.71,C675837993,0,0,C1443538179,1808494.94,2049261.65,No,0
393,CASH_OUT,106810,C2003296567,401449,294639,C1282397954,114176.13,220986.14,No,0
330,CASH_OUT,177696.61,C865007503,0,0,C1736369793,878438.87,1056135.48,No,0
309,CASH_OUT,45587.36,C1330467307,40167,0,C676439477,1740547.79,1786135.15,No,0
212,CASH_OUT,73479.78,C487033825,21072,0,C829185924,23918.3,97398.08,No,0
350,CASH_OUT,153676.67,C1451236338,282187.18,128510.51,C1698390178,189322.94,342999.61,No,0
404,CASH_OUT,133247.37,C1381345768,105661,0,C434376049,0,133247.37,No,0
301,PAYMENT,14599.32,C1659169972,0,0,M1496288015,0,0,No,0
231,PAYMENT,5636.52,C1824897844,0,0,M1828032816,0,0,No,0
303,CASH_OUT,27503.73,C1333861603,0,0,C1731100422,1908651.43,1936155.16,No,0
236,PAYMENT,23604.73,C996131242,0,0,M1401661320,0,0,No,0
260,CASH_IN,9198.53,C727287891,992832.02,1002030.55,C1680774151,28415.8,19217.27,No,0
135,PAYMENT,5463.04,C2038412793,0,0,M1101520243,0,0,No,0
38,TRANSFER,42170.01,C463042023,0,0,C1654500477,463129.37,214024.11,No,0
712,TRANSFER,344886.44,C333316191,344886.44,0,C320679459,0,0,Si,0
44,CASH_OUT,116010.94,C1007629878,0,0,C91013390,2960329.74,3076340.67,No,0
394,CASH_IN,23863.54,C727764195,1312296.46,1336160,C197093146,306037.69,282174.15,No,0
10,PAYMENT,6754.45,C35393261,0,0,M433554920,0,0,No,0
186,CASH_IN,408414.1,C1104515512,19880,428294.1,C1375090571,0,0,No,0
323,CASH_OUT,36035.28,C964858535,10853,0,C672775879,79182.31,115217.59,No,0
41,TRANSFER,180296.28,C1909707010,92212,0,C1060407864,131704.02,312000.29,No,0
328,CASH_OUT,196744.02,C1435445616,0,0,C1302711400,1086600.5,1283344.52,No,0
357,PAYMENT,27021.61,C2032570557,0,0,M915191243,0,0,No,0
253,PAYMENT,8507.54,C2087210637,99727,91219.46,M623763845,0,0,No,0
153,CASH_OUT,114042.31,C2136218335,0,0,C1311375548,1796411.57,1910453.88,No,0
375,PAYMENT,7877,C299041521,29831.06,21954.06,M1351732668,0,0,No,0
251,CASH_IN,145332.79,C1477743924,488969.88,634302.67,C617376203,5677034.34,5531701.56,No,0
139,CASH_OUT,388930.32,C1894168799,50986,0,C959453622,292203.38,681133.7,No,0
327,DEBIT,147.83,C419356488,0,0,C1524029951,46702.48,46850.3,No,0
15,CASH_IN,41031.23,C834074122,7845555.43,7886586.66,C1483220562,2208268.48,2619264.56,No,0
154,PAYMENT,7923.02,C1567249408,0,0,M1140632559,0,0,No,0
156,PAYMENT,14578.54,C342534207,26517.33,11938.79,M455167520,0,0,No,0
279,CASH_IN,20356.22,C1767379580,2607260.02,2627616.23,C181793305,368992.91,348636.69,No,0
280,CASH_IN,126373.66,C606264201,41711,168084.66,C481114712,185859.3,59485.65,No,0
258,CASH_IN,372205.95,C1718241427,4990679.87,5362885.82,C1142674025,1815809.5,1443603.55,No,0
252,TRANSFER,789414.6,C419371804,0,0,C1513695446,2692264.64,3481679.24,No,0
139,PAYMENT,1982.63,C1635608342,0,0,M1973726243,0,0,No,0
380,CASH_OUT,145394.42,C477120946,0,0,C218555468,6210233.27,6355627.69,No,0
180,CASH_IN,280934.37,C1523685069,611872.03,892806.4,C1531016110,475700.41,194766.04,No,0
253,PAYMENT,2560.38,C1639033739,0,0,M1552808855,0,0,No,0
274,CASH_OUT,231748.19,C549575393,204314,0,C145962064,0,231748.19,No,0
187,CASH_IN,301745.1,C1463406307,267803,569548.1,C1398287242,284116.41,0,No,0
302,CASH_IN,76967.25,C497769128,548,77515.25,C1701772846,3714135.98,3637168.73,No,0
133,PAYMENT,9887.11,C2137386272,0,0,M2012150964,0,0,No,0
20,PAYMENT,5742.87,C182278771,60827.36,55084.49,M252664575,0,0,No,0
178,CASH_IN,75657.86,C1744773816,2231021.38,2306679.23,C1317067915,3195579.95,3119922.09,No,0
36,CASH_OUT,93393.88,C1059436290,11346,0,C1751620206,250346.98,353982.99,No,0
208,PAYMENT,9998.18,C825262488,554071.4,544073.21,M1234553806,0,0,No,0
507,CASH_OUT,7239986.95,C116882584,7239986.95,0,C2083647720,0,7239986.95,Si,0
185,PAYMENT,17592.53,C1267564123,59923.71,42331.18,M657369984,0,0,No,0
33,PAYMENT,21098.56,C70026333,0,0,M653342204,0,0,No,0
687,CASH_OUT,233245.86,C168244962,0,0,C1060813797,6297565.52,6530811.39,No,0
307,CASH_IN,460783.15,C1284528949,10011,470794.15,C1545263950,0,0,No,0
32,TRANSFER,404165.06,C1458768825,404165.06,0,C206316722,0,0,Si,0
324,PAYMENT,36646.65,C1495354782,10712,0,M2115773999,0,0,No,0
608,PAYMENT,8416.54,C623587751,157007.08,148590.53,M2093654060,0,0,No,0
379,CASH_OUT,22453.7,C106000258,0,0,C1671594294,99881.43,122335.13,No,0
130,CASH_IN,168274.26,C93252950,34872,203146.26,C662338901,0,0,No,0
119,PAYMENT,9363.58,C923557282,41942,32578.42,M1957450409,0,0,No,0
348,PAYMENT,6825.41,C936443655,0,0,M579062614,0,0,No,0
351,CASH_OUT,274677.9,C1068665271,44768,0,C1208558259,1647636.72,1922314.62,No,0
380,CASH_OUT,182153.46,C680430237,42357.76,0,C873688455,1786824.85,1968978.3,No,0
133,CASH_IN,411716.94,C1560638933,21212,432928.94,C814908242,0,0,No,0
205,PAYMENT,4130.55,C1716376960,1436.27,0,M1074939161,0,0,No,0
310,CASH_OUT,95933.18,C1515107822,2012,0,C659163081,2078425.18,2174358.36,No,0
180,CASH_OUT,278157.7,C354765763,0,0,C62920591,354028.48,632186.18,No,0
10,CASH_IN,306191.64,C317553122,4710116.57,5016308.21,C579650071,937695.96,631504.32,No,0
330,PAYMENT,5679.23,C189437940,92648.2,86968.97,M1040006000,0,0,No,0
187,CASH_OUT,7196174.56,C1906024708,7196174.56,0,C252431988,14743.59,7094510.52,Si,0
15,PAYMENT,1114.2,C1870019784,565975.33,564861.13,M155738704,0,0,No,0
274,TRANSFER,176409.49,C1567401119,52449,0,C735376061,0,176409.49,No,0
18,PAYMENT,10549.88,C16454782,0,0,M1386003063,0,0,No,0
37,CASH_OUT,258568.98,C1826248758,10034,0,C1874138331,331031.16,589600.14,No,0
332,PAYMENT,743.18,C44720912,10092,9348.82,M1465399223,0,0,No,0
132,PAYMENT,25605.86,C2028687635,84328,58722.14,M1234072205,0,0,No,0
44,PAYMENT,4845.15,C1058198836,50275,45429.85,M1994081846,0,0,No,0
40,PAYMENT,10171.54,C968719054,44,0,M1950990429,0,0,No,0
518,CASH_IN,57356.71,C626801467,1342979.53,1400336.24,C269106161,349087.16,291730.45,No,0
179,CASH_OUT,308723.27,C853932945,40448,0,C504044950,75592.45,384315.71,No,0
175,TRANSFER,319208.14,C1314274977,319208.14,0,C650349902,0,0,Si,0
402,PAYMENT,15184.13,C1346532988,0,0,M2006696081,0,0,No,0
259,CASH_OUT,47013.69,C1691742932,51361,4347.31,C1147925549,3504658.25,3551671.94,No,0
186,CASH_OUT,118597.92,C1603320825,0,0,C1711642458,552844.22,671442.14,No,0
138,PAYMENT,22248.14,C720258425,0,0,M187573639,0,0,No,0
185,CASH_OUT,94481.77,C849011718,0,0,C1311439768,651821.39,837604.38,No,0
204,PAYMENT,9722.71,C583127189,36020,26297.29,M325663157,0,0,No,0
280,PAYMENT,6349.05,C219332917,21254,14904.95,M678592468,0,0,No,0
377,PAYMENT,7148.74,C1683714433,0,0,M1139789801,0,0,No,0
181,CASH_IN,336713.53,C1750745592,23005083.69,23341797.22,C1582898040,3251006.42,2853881.34,No,0
353,CASH_OUT,138830.45,C1060455852,0,0,C350769339,286809.24,425639.69,No,0
183,CASH_OUT,149527.46,C1518138610,105783,0,C1345711882,656037.1,805564.56,No,0
40,CASH_IN,133602.97,C2133746759,147884,281486.97,C1156317584,1168836.47,1035233.49,No,0
383,PAYMENT,3781.53,C846434128,116767,112985.47,M603054547,0,0,No,0
188,PAYMENT,10930.89,C1964680214,0,0,M1689808094,0,0,No,0
347,PAYMENT,19827.03,C2082041427,26171,6343.97,M707406722,0,0,No,0
16,CASH_OUT,279745.03,C616317754,205,0,C1954715611,0,279745.03,No,0
349,CASH_OUT,140581.96,C1159072458,0,0,C31834923,1479486.16,1620068.12,No,0
227,CASH_OUT,104263.96,C1996322808,244,0,C2018767867,549090.8,653354.76,No,0
155,PAYMENT,17702.09,C984773418,40716,23013.91,M527662229,0,0,No,0
179,CASH_OUT,96663.94,C1976895827,0,0,C816020099,1485963.85,1582627.79,No,0
283,PAYMENT,16126.92,C2015107762,0,0,M695250166,0,0,No,0
205,CASH_OUT,188473.09,C1018733794,188473.09,0,C802139688,209686.58,398159.67,Si,0
284,CASH_IN,148288.93,C1999769825,182,148470.93,C2048810676,25993366.94,25845078.01,No,0
327,CASH_OUT,245927.58,C252385930,0,0,C1496803713,500098.1,746025.68,No,0
262,CASH_OUT,2914653.69,C551410627,2914653.69,0,C1503946435,558015.85,3472669.53,Si,0
399,CASH_OUT,390522.12,C1276408246,86821,0,C454594422,181340.1,571862.22,No,0
719,TRANSFER,366896.03,C1253782028,366896.03,0,C2141598336,0,0,Si,0
257,PAYMENT,14448.76,C1606667854,21453,7004.24,M910972288,0,0,No,0
205,CASH_OUT,846589.73,C152517143,846589.73,0,C1354035571,0,846589.73,Si,0
163,CASH_OUT,484721.81,C1354848481,0,0,C610313054,1338192.53,1822914.35,No,0
39,CASH_OUT,271712.78,C1185508655,2541,0,C1187576748,904963.37,2089762.99,No,0
398,CASH_IN,49477.08,C374188969,3339556.42,3389033.5,C991792068,58403.78,8926.7,No,0
7,CASH_OUT,4036.83,C508294491,0,0,C506903242,4134,0,No,0
38,PAYMENT,80705.91,C1525551194,0,0,M1489346956,0,0,No,0
37,CASH_IN,223270.77,C406515076,4687549.19,4910819.95,C352976788,1262028.66,949321.66,No,0
378,PAYMENT,7187.33,C949560464,0,0,M1156255317,0,0,No,0
403,PAYMENT,10741.48,C640286211,0,0,M2025661416,0,0,No,0
284,CASH_IN,257133.44,C1580451948,4474872.7,4732006.14,C440046637,885793.93,628660.49,No,0
314,PAYMENT,1320.68,C376132588,1189,0,M564969909,0,0,No,0
321,CASH_IN,112442.59,C763906647,50814,163256.59,C688143386,496393.99,383951.4,No,0
43,CASH_IN,202760.48,C343619882,187,202947.48,C1802679300,545038.81,342278.33,No,0
188,CASH_OUT,205279.39,C783065079,0,0,C1299510350,298108.02,503387.42,No,0
188,PAYMENT,4564.35,C26066695,48571,44006.65,M1901516843,0,0,No,0
255,CASH_OUT,167216.26,C1696329232,0,0,C145280155,545440.5,712656.77,No,0
404,PAYMENT,19615.84,C1637677313,0,0,M1234155852,0,0,No,0
140,PAYMENT,7774.29,C1571453696,0,0,M1224214767,0,0,No,0
348,CASH_IN,291742.94,C1336376228,1653,293395.94,C169273544,0,0,No,0
211,CASH_OUT,173546.43,C280824515,0,0,C1485323017,2136817.1,2310363.53,No,0
38,CASH_IN,55211.98,C1230360942,5109849.96,5165061.93,C914253512,1151181.4,1311753.93,No,0
383,TRANSFER,597712.92,C1061310833,0,0,C1056038285,7092415.61,7690128.54,No,0
275,CASH_IN,313901.01,C1815451859,18715761.73,19029662.74,C131469010,1666055.1,1352154.09,No,0
10,CASH_OUT,50028.36,C1168012641,0,0,C1895534619,1323083.94,1373112.31,No,0
10,PAYMENT,140.04,C1355619005,5681,5540.96,M1002373171,0,0,No,0
279,PAYMENT,36948.88,C148730596,0,0,M1979217534,0,0,No,0
35,CASH_IN,22310.9,C1863450820,5693619.15,5715930.04,C699096449,5067310.26,5044999.36,No,0
13,PAYMENT,9469.35,C2028168100,17844,8374.65,M1958600530,0,0,No,0
302,CASH_OUT,252155.26,C2001280684,0,0,C1715078255,298768.44,550923.7,No,0
177,PAYMENT,1498.92,C1936442539,0,0,M1630962554,0,0,No,0
397,CASH_IN,423743.13,C982782393,4718911.74,5142654.87,C178966442,1732348.22,1308605.09,No,0
252,PAYMENT,3439,C1117824193,0,0,M30491140,0,0,No,0
394,CASH_OUT,23101,C1182774219,0,0,C1851653048,147172.62,170273.62,No,0
301,CASH_IN,273498.45,C956586297,524,274022.45,C237437169,180847.08,0,No,0
11,CASH_OUT,116148.17,C1172968568,0,0,C1246142195,1035824.7,1151972.88,No,0
349,PAYMENT,32832.6,C1037390034,643847.05,611014.45,M356350795,0,0,No,0
280,CASH_OUT,166200.27,C2123424087,7156.72,0,C1675991803,810449.26,976649.53,No,0
403,CASH_IN,347661.04,C91483068,859580.95,1207241.99,C1076349023,4384980.62,4037319.58,No,0
573,CASH_OUT,183439.53,C1517320018,15854,0,C1039508210,0,183439.53,No,0
398,CASH_IN,252582.26,C84819805,2955270.48,3207852.74,C1213803254,1638803.52,1386221.26,No,0
333,CASH_OUT,329137.87,C1320823131,255,0,C1535953534,0,329137.87,No,0
182,CASH_IN,186165.96,C1797540948,1016143.73,1202309.69,C496076065,305134.27,118968.31,No,0
372,CASH_IN,99583.05,C1645875299,8952508.9,9052091.95,C1316879341,1597597.94,1498014.89,No,0
326,CASH_OUT,504971.14,C1199732573,13115,0,C401470100,2213905.64,2718876.79,No,0
202,CASH_OUT,71239.05,C1561640429,0,0,C680292632,309363.14,380602.19,No,0
187,CASH_IN,297872.43,C1761728838,147,298019.43,C1430434017,1147631.44,849759.02,No,0
163,CASH_OUT,228546.93,C1782668898,11472,0,C1811802124,0,228546.93,No,0
208,TRANSFER,711168.09,C200207798,101838,0,C1569243065,20585.04,731753.13,No,0
48,DEBIT,2867.14,C1679806775,40165,37297.86,C794873386,6396415.38,6399282.53,No,0
130,TRANSFER,1220845.1,C2105415686,0,0,C1038201823,8165619.45,9386464.55,No,0
